poll_time,event_slug,event_name,matchup_id,side,selection,row_kind,book_id,book,american,move_arrow
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44222,2,Tofiq Musayev,moneyline,20,BetWay,200,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44222,2,Tofiq Musayev,moneyline,26,Unibet,195,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,28,Polymarket,-317,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,29,Kalshi,-361,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,21,FanDuel,-330,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,24,Caesars,-320,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,25,BetRivers,-345,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,20,BetWay,-350,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,1,Michael Oliveira,moneyline,26,Unibet,-345,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,28,Polymarket,300,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,29,Kalshi,279,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,21,FanDuel,240,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,24,Caesars,250,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,25,BetRivers,255,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,20,BetWay,275,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44223,2,Oban Elliott,moneyline,26,Unibet,255,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,1,Marina Spasic,moneyline,21,FanDuel,230,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,1,Marina Spasic,moneyline,24,Caesars,230,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,1,Marina Spasic,moneyline,25,BetRivers,215,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,1,Marina Spasic,moneyline,20,BetWay,225,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,1,Marina Spasic,moneyline,26,Unibet,215,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,2,Stephanie Luciano,moneyline,21,FanDuel,-310,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,2,Stephanie Luciano,moneyline,24,Caesars,-280,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,2,Stephanie Luciano,moneyline,25,BetRivers,-278,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,2,Stephanie Luciano,moneyline,20,BetWay,-300,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44229,2,Stephanie Luciano,moneyline,26,Unibet,-278,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,28,Polymarket,-194,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,29,Kalshi,-200,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,21,FanDuel,-196,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,24,Caesars,-190,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,25,BetRivers,-195,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,20,BetWay,-200,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,1,Bogdan Grad,moneyline,26,Unibet,-195,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,28,Polymarket,186,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,29,Kalshi,165,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,21,FanDuel,152,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,24,Caesars,160,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,25,BetRivers,155,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,20,BetWay,163,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44225,2,Dennis Buzukia,moneyline,26,Unibet,155,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,1,Alexander Poppeck,moneyline,21,FanDuel,172,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,1,Alexander Poppeck,moneyline,24,Caesars,190,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,1,Alexander Poppeck,moneyline,25,BetRivers,188,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,1,Alexander Poppeck,moneyline,20,BetWay,175,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,1,Alexander Poppeck,moneyline,26,Unibet,188,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,2,Jovan Leka,moneyline,21,FanDuel,-225,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,2,Jovan Leka,moneyline,24,Caesars,-230,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,2,Jovan Leka,moneyline,25,BetRivers,-240,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,2,Jovan Leka,moneyline,20,BetWay,-225,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44230,2,Jovan Leka,moneyline,26,Unibet,-240,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,28,Polymarket,426,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,29,Kalshi,372,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,21,FanDuel,310,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,24,Caesars,360,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,25,BetRivers,335,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,20,BetWay,350,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,1,Kyle Prepolec,moneyline,26,Unibet,335,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,28,Polymarket,-456,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,29,Kalshi,-459,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,21,FanDuel,-440,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,24,Caesars,-480,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,25,BetRivers,-480,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,20,BetWay,-500,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44226,2,Mateusz Rebecki,moneyline,26,Unibet,-480,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,28,Polymarket,335,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,29,Kalshi,350,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,21,FanDuel,300,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,24,Caesars,310,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,25,BetRivers,300,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,20,BetWay,300,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,1,Hailey Cowan,moneyline,26,Unibet,300,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,28,Polymarket,-355,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,29,Kalshi,-431,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,21,FanDuel,-430,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,24,Caesars,-400,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,25,BetRivers,-400,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,20,BetWay,-400,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44227,2,Nina Milosevic,moneyline,26,Unibet,-400,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44224,1,Josias Musasa,moneyline,28,Polymarket,-104,▲
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44224,1,Josias Musasa,moneyline,29,Kalshi,-126,
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44224,2,Mark Vologdin,moneyline,28,Polymarket,-100,▼
2026-07-27T19:20:32.319601+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44224,2,Mark Vologdin,moneyline,29,Kalshi,-200,▼
2026-07-27T19:20:32.319601+00:00,ufc-shanghai-4257,UFC Shanghai Odds,43928,1,Song Yadong,moneyline,21,FanDuel,350,
2026-07-27T19:20:32.319601+00:00,ufc-shanghai-4257,UFC Shanghai Odds,43928,1,Song Yadong,moneyline,24,Caesars,300,
2026-07-27T19:20:32.319601+00:00,ufc-shanghai-4257,UFC Shanghai Odds,43928,1,Song Yadong,moneyline,20,BetWay,260,
2026-07-27T19:20:32.319601+00:00,ufc-shanghai-4257,UFC Shanghai Odds,43928,2,Umar Nurmagomedov,moneyline,21,FanDuel,-520,
2026-07-27T19:20:32.319601+00:00,ufc-shanghai-4257,UFC Shanghai Odds,43928,2,Umar Nurmagomedov,moneyline,24,Caesars,-450,
2026-07-27T19:20:32.319601+00:00,ufc-shanghai-4257,UFC Shanghai Odds,43928,2,Umar Nurmagomedov,moneyline,20,BetWay,-350,
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,1,Ian Machado Garry,moneyline,21,FanDuel,280,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,1,Ian Machado Garry,moneyline,24,Caesars,260,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,1,Ian Machado Garry,moneyline,25,BetRivers,280,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,1,Ian Machado Garry,moneyline,20,BetWay,250,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,1,Ian Machado Garry,moneyline,26,Unibet,280,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,2,Islam Makhachev,moneyline,21,FanDuel,-390,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,2,Islam Makhachev,moneyline,24,Caesars,-330,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,2,Islam Makhachev,moneyline,25,BetRivers,-385,
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,2,Islam Makhachev,moneyline,20,BetWay,-333,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43741,2,Islam Makhachev,moneyline,26,Unibet,-385,
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,1,Gillian Robertson,moneyline,21,FanDuel,172,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,1,Gillian Robertson,moneyline,24,Caesars,200,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,1,Gillian Robertson,moneyline,25,BetRivers,188,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,1,Gillian Robertson,moneyline,20,BetWay,200,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,1,Gillian Robertson,moneyline,26,Unibet,188,▲
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,2,Mackenzie Dern,moneyline,21,FanDuel,-225,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,2,Mackenzie Dern,moneyline,24,Caesars,-240,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,2,Mackenzie Dern,moneyline,25,BetRivers,-240,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,2,Mackenzie Dern,moneyline,20,BetWay,-250,▼
2026-07-27T19:41:35.780884+00:00,ufc-330-4237,UFC 330 Odds,43742,2,Mackenzie Dern,moneyline,26,Unibet,-240,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,28,Polymarket,335,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,29,Kalshi,330,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,21,FanDuel,280,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,24,Caesars,290,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,25,BetRivers,255,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,20,BetWay,275,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,1,Daniel Rodriguez,moneyline,26,Unibet,255,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,28,Polymarket,-355,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,29,Kalshi,-382,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,21,FanDuel,-390,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,24,Caesars,-370,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,25,BetRivers,-345,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,20,BetWay,-350,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44217,2,Uros Medic,moneyline,26,Unibet,-345,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,1,Jan Blachowicz,moneyline,29,Kalshi,279,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,1,Jan Blachowicz,moneyline,21,FanDuel,255,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,1,Jan Blachowicz,moneyline,24,Caesars,260,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,1,Jan Blachowicz,moneyline,25,BetRivers,230,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,1,Jan Blachowicz,moneyline,20,BetWay,250,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,1,Jan Blachowicz,moneyline,26,Unibet,230,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,2,Navajo Stirling,moneyline,29,Kalshi,-323,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,2,Navajo Stirling,moneyline,21,FanDuel,-350,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,2,Navajo Stirling,moneyline,24,Caesars,-330,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,2,Navajo Stirling,moneyline,25,BetRivers,-305,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,2,Navajo Stirling,moneyline,20,BetWay,-333,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44218,2,Navajo Stirling,moneyline,26,Unibet,-305,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,28,Polymarket,-317,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,29,Kalshi,-341,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,21,FanDuel,-340,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,24,Caesars,-350,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,25,BetRivers,-335,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,20,BetWay,-350,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,1,Aleksandar Rakic,moneyline,26,Unibet,-335,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,28,Polymarket,300,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,29,Kalshi,279,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,21,FanDuel,250,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,24,Caesars,275,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,25,BetRivers,250,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,20,BetWay,275,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44219,2,Marcin Tybura,moneyline,26,Unibet,250,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,28,Polymarket,270,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,29,Kalshi,265,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,21,FanDuel,250,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,24,Caesars,250,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,25,BetRivers,255,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,20,BetWay,225,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,1,Gilbert Urbina,moneyline,26,Unibet,255,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,28,Polymarket,-285,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,29,Kalshi,-323,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,21,FanDuel,-340,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,24,Caesars,-320,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,25,BetRivers,-345,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,20,BetWay,-300,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44221,2,Vlasto Cepo,moneyline,26,Unibet,-345,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,28,Polymarket,156,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,29,Kalshi,152,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,21,FanDuel,126,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,24,Caesars,140,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,25,BetRivers,138,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,20,BetWay,140,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,1,Dusko Todorovic,moneyline,26,Unibet,138,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,28,Polymarket,-163,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,29,Kalshi,-176,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,21,FanDuel,-162,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,24,Caesars,-175,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,25,BetRivers,-175,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,20,BetWay,-175,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44220,2,Robert Valentin,moneyline,26,Unibet,-175,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,1,Milos Janicic,moneyline,29,Kalshi,-103,
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,1,Milos Janicic,moneyline,21,FanDuel,-128,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,1,Milos Janicic,moneyline,24,Caesars,-110,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,1,Milos Janicic,moneyline,25,BetRivers,-117,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,1,Milos Janicic,moneyline,20,BetWay,-105,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,1,Milos Janicic,moneyline,26,Unibet,-117,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,2,Noah Gugnon,moneyline,29,Kalshi,-121,▲
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,2,Noah Gugnon,moneyline,21,FanDuel,100,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,2,Noah Gugnon,moneyline,24,Caesars,-110,▼
2026-07-27T19:41:35.780884+00:00,ufc-belgrade-4285,UFC Belgrade Odds,44228,2,Noah Gugnon,moneyline,25,BetRivers,-107,▼
